60,0.022675,0.040507,0.063856,0.032109
61,0.022196,0.040111,0.063285,0.031871
62,0.021724,0.039741,0.062731,0.031641
63,0.021254,0.039364,0.062194,0.031415
64,0.0208,0.039,0.061676,0.031182
65,0.020338,0.038626,0.061169,0.030958
66,0.019906,0.038277,0.060683,0.030738
67,0.019441,0.037911,0.060219,0.030528
68,0.019014,0.037557,0.059764,0.030306
69,0.018553,0.037204,0.059323,0.030097
70,0.018155,0.036855,0.058895,0.029882
71,0.017708,0.036501,0.058479,0.029676
72,0.017313,0.036158,0.058071,0.029472
73,0.016882,0.0358,0.057678,0.029262
74,0.016514,0.035476,0.057292,0.029067
75,0.01608,0.035118,0.056913,0.028862
76,0.01569,0.034792,0.056546,0.028672
77,0.015325,0.034449,0.056184,0.028473
78,0.014954,0.034122,0.055831,0.028281
79,0.014604,0.03379,0.055486,0.028095
80,0.01423,0.033465,0.055147,0.027902
81,0.013876,0.033144,0.054817,0.027722
82,0.013539,0.032834,0.054496,0.027532
83,0.013185,0.032516,0.05418,0.027351
84,0.012848,0.032214,0.053871,0.027171
85,0.012525,0.031903,0.053568,0.02699
86,0.012164,0.03161,0.053272,0.026813
87,0.011856,0.0313,0.052981,0.026639
88,0.011505,0.031009,0.052696,0.026459
89,0.011192,0.030708,0.052415,0.026291
90,0.010874,0.030423,0.05214,0.026113
91,0.010557,0.030123,0.05187,0.025945
92,0.010241,0.029831,0.051607,0.025774
93,0.0099212,0.029544,0.051344,0.025608
94,0.009641,0.029255,0.051085,0.025445
95,0.0093206,0.028971,0.050832,0.025272
96,0.0090424,0.028684,0.05058,0.025117
97,0.0087637,0.028406,0.050336,0.024943
98,0.0084667,0.028132,0.050093,0.024787
99,0.0081821,0.02785,0.049852,0.024629
100,0.0078759,0.027573,0.049617,0.024469
101,0.0076553,0.027305,0.049383,0.02432
102,0.0073789,0.027021,0.049153,0.024168
103,0.0071091,0.026757,0.048926,0.024012
104,0.0068535,0.026474,0.048699,0.023861
105,0.0066095,0.026212,0.048479,0.023716
106,0.006385,0.025941,0.048259,0.023566
107,0.0061337,0.025656,0.048042,0.02342
108,0.0059149,0.025404,0.047827,0.023271
109,0.0056901,0.025137,0.047616,0.023131
110,0.0054726,0.024866,0.047407,0.022979
111,0.005273,0.024609,0.047197,0.02284
112,0.0050406,0.024348,0.046991,0.0227
113,0.0048456,0.024096,0.046787,0.022565
114,0.0046608,0.023843,0.046585,0.022416
115,0.0044446,0.023587,0.046382,0.022283
116,0.004282,0.023343,0.046185,0.022146
117,0.0041158,0.023085,0.045985,0.022013
118,0.003932,0.022837,0.045791,0.021878
119,0.0037526,0.022587,0.045597,0.021754
120,0.0036271,0.022347,0.045408,0.021612
121,0.0034971,0.022101,0.045214,0.021489
122,0.0033143,0.021851,0.045027,0.021361
123,0.0031988,0.021633,0.04484,0.021228
124,0.0030491,0.021379,0.044656,0.021113
125,0.0029487,0.021155,0.044471,0.020984
126,0.0027923,0.020929,0.044293,0.020862
127,0.0027065,0.020706,0.044112,0.020736
128,0.0025948,0.020457,0.043933,0.020619
129,0.002483,0.020244,0.043755,0.020493
130,0.0023477,0.020021,0.043579,0.020379
131,0.002284,0.019784,0.043404,0.020257
132,0.0021604,0.019574,0.043231,0.020135
133,0.0020785,0.01933,0.043057,0.02002
134,0.0020203,0.019131,0.042885,0.019901
135,0.0018995,0.018896,0.042716,0.019785
136,0.0018475,0.01869,0.042544,0.019665
137,0.0017654,0.018461,0.042374,0.019557
138,0.0017045,0.018244,0.042208,0.019435
139,0.001601,0.018039,0.042041,0.019324
140,0.0015825,0.017814,0.041871,0.019212
141,0.001491,0.017606,0.041708,0.019098
142,0.0014152,0.017409,0.041542,0.018992
143,0.0013686,0.017185,0.041381,0.018876
144,0.0013412,0.016999,0.041218,0.018771
145,0.0012856,0.016777,0.041056,0.01866
146,0.0012262,0.016588,0.040895,0.018548
147,0.0011675,0.016376,0.040737,0.018441
148,0.0011675,0.016177,0.040579,0.018337
149,0.0010828,0.015983,0.040423,0.01823
150,0.0010684,0.01579,0.040266,0.018125
151,0.0010185,0.015584,0.040111,0.018017
152,0.00099903,0.015387,0.03996,0.017911
153,0.00096841,0.015219,0.039806,0.017809
154,0.00092261,0.015009,0.039656,0.017711
155,0.00089788,0.014844,0.039504,0.0176
156,0.00088591,0.014664,0.039357,0.017505
157,0.0008328,0.014471,0.039206,0.017403
158,0.00082073,0.014292,0.039057,0.01731
159,0.00080731,0.014118,0.038913,0.017203
160,0.00078981,0.013941,0.038763,0.017106
161,0.00077652,0.01377,0.038619,0.017013
162,0.00072892,0.01359,0.038469,0.016912
163,0.00070998,0.013423,0.038329,0.016816
164,0.00070998,0.013241,0.038186,0.016718
165,0.00068855,0.013076,0.038038,0.016625
166,0.00065337,0.012914,0.037897,0.016531
167,0.00065337,0.012733,0.037753,0.016435
168,0.00063963,0.012564,0.037612,0.016339
169,0.00061833,0.012404,0.037468,0.016244
170,0.00061833,0.012235,0.037327,0.016157
171,0.00061631,0.012065,0.037184,0.016059
172,0.00061631,0.011913,0.037044,0.015977
173,0.00057092,0.011739,0.036906,0.015881
174,0.0005636,0.011569,0.036763,0.01579
175,0.00056317,0.011419,0.036623,0.015702
176,0.00056036,0.011247,0.036482,0.015613
177,0.00052965,0.011086,0.036344,0.015523
178,0.00052965,0.010924,0.036204,0.015437
179,0.00050468,0.010763,0.036066,0.015348
180,0.00050468,0.010607,0.035925,0.015266
181,0.00048763,0.01044,0.035789,0.015177
182,0.00048763,0.010281,0.035652,0.015095
183,0.00047205,0.01012,0.035513,0.015014
184,0.00047205,0.0099833,0.035376,0.01493
185,0.00047205,0.0098209,0.03524,0.014847
186,0.00046332,0.0096712,0.035102,0.014767
187,0.00046332,0.0095286,0.034968,0.014686
188,0.00046332,0.0093576,0.034833,0.014611
189,0.00046332,0.0092295,0.034694,0.014522
190,0.00042765,0.0090712,0.034565,0.01445
191,0.00042765,0.0089235,0.034427,0.014366
192,0.00042765,0.0087822,0.034294,0.014291
193,0.00042765,0.0086294,0.03416,0.014211
194,0.00040793,0.0084948,0.034029,0.014136
195,0.00040793,0.0083414,0.033893,0.014059
196,0.00040793,0.0081998,0.033764,0.013985
197,0.00040793,0.0080664,0.033632,0.013906
198,0.00040793,0.007924,0.033501,0.013832
199,0.00040793,0.007793,0.033374,0.013759
200,0.00040793,0.0076341,0.033243,0.013682
201,0.00040793,0.007524,0.033118,0.013611
202,0.00040793,0.007377,0.03299,0.013538
203,0.0003992,0.0072449,0.032866,0.013463
204,0.0003992,0.007127,0.032735,0.013387
205,0.0003992,0.0069924,0.032615,0.013314
206,0.0003992,0.0068602,0.032487,0.013243
207,0.0003992,0.006742,0.032367,0.013172
208,0.0003992,0.0066185,0.032241,0.013101
209,0.0003992,0.0064962,0.03212,0.013031
210,0.0003992,0.0063734,0.032,0.01296
211,0.0003992,0.0062472,0.031876,0.012888
212,0.0003992,0.0061399,0.031756,0.012816
213,0.0003992,0.0060157,0.031635,0.012753
214,0.0003992,0.0058955,0.031513,0.01268
215,0.0003992,0.0057906,0.031394,0.012613
216,0.0003992,0.0056721,0.031276,0.012538
217,0.0003992,0.0055578,0.031155,0.012475
218,0.00039837,0.0054546,0.031035,0.012404
219,0.00039837,0.0053489,0.030917,0.012342
220,0.00039435,0.0052427,0.030801,0.01227
221,0.00039435,0.0051268,0.030678,0.012203
222,0.00039435,0.0050303,0.030564,0.012137
223,0.00039435,0.0049201,0.030444,0.012072
224,0.00039259,0.0048267,0.030326,0.012001
225,0.00039259,0.0047179,0.030206,0.011937
226,0.00039259,0.0046207,0.030095,0.01187
227,0.00039259,0.0045206,0.029976,0.011807
228,0.00039259,0.0044285,0.029857,0.01174
229,0.00039259,0.0043342,0.029743,0.011674
230,0.00039259,0.0042291,0.029625,0.01161
231,0.00039259,0.004151,0.029513,0.011546
232,0.00039259,0.0040458,0.029394,0.011483
233,0.00039259,0.003962,0.029276,0.011415
234,0.00039259,0.0038785,0.029166,0.011351
235,0.00039237,0.0037948,0.029049,0.011292
236,0.00039237,0.0037134,0.028935,0.01122
237,0.00039237,0.003628,0.028822,0.011163
238,0.00039237,0.0035462,0.028708,0.011097
239,0.00039237,0.0034681,0.028596,0.011034
240,0.00038429,0.0033941,0.028482,0.010974
241,0.00038429,0.0033211,0.02837,0.010907
242,0.00038324,0.0032547,0.028262,0.010846
243,0.00038324,0.0031821,0.028149,0.010786
244,0.00038324,0.0031066,0.028035,0.010722
245,0.00038324,0.0030444,0.027924,0.010659
246,0.00038324,0.0029653,0.027818,0.010602
247,0.00038324,0.002902,0.027705,0.010538
248,0.00038324,0.0028384,0.027593,0.010472
249,0.00038324,0.002787,0.027486,0.010416
250,0.00038324,0.002713,0.027372,0.01035
251,0.00038324,0.0026496,0.027263,0.010298
252,0.00038324,0.002591,0.027152,0.010229
253,0.00038324,0.0025379,0.027046,0.01017
254,0.00038324,0.0024743,0.026934,0.010115
255,0.00038324,0.002425,0.026826,0.010053
256,0.00038324,0.0023636,0.026713,0.0099939
257,0.00038324,0.0023095,0.026608,0.0099337
258,0.00038324,0.0022451,0.026497,0.009876
259,0.00038324,0.0022035,0.026386,0.0098247
260,0.00038324,0.0021507,0.026278,0.0097606
261,0.00038324,0.0020983,0.026175,0.009704
262,0.00038324,0.0020485,0.026061,0.0096479
263,0.00038324,0.0019934,0.02595,0.0095925
264,0.00038324,0.0019617,0.025846,0.0095351
265,0.00038324,0.0019008,0.025735,0.0094817
266,0.00038324,0.0018715,0.02563,0.0094218
267,0.00038254,0.0018248,0.025521,0.0093683
268,0.00038254,0.0017726,0.025416,0.0093108
269,0.00038254,0.0017375,0.025305,0.0092597
270,0.00038254,0.0017041,0.025205,0.0092004
271,0.00038254,0.0016632,0.025094,0.0091493
272,0.00038254,0.00162,0.024988,0.0090971
273,0.00038254,0.0015811,0.024881,0.0090387
274,0.00038254,0.0015488,0.024778,0.0089867
275,0.00038254,0.0015149,0.024672,0.0089341
276,0.00038254,0.001482,0.024569,0.0088803
277,0.00038254,0.0014495,0.024462,0.008827
278,0.00038254,0.0014136,0.024362,0.0087754
279,0.00036963,0.0013739,0.024258,0.008725
280,0.00036963,0.0013546,0.024154,0.0086685
281,0.00036963,0.0013074,0.024053,0.0086184
282,0.00036963,0.001295,0.023951,0.0085657
283,0.00036963,0.0012611,0.023851,0.0085162
284,0.00036963,0.0012365,0.023746,0.0084629
285,0.00036963,0.0011988,0.02365,0.0084153
286,0.00036963,0.0011715,0.023544,0.0083609
287,0.00036963,0.0011581,0.023447,0.0083068
288,0.00036963,0.0011194,0.023344,0.0082621
289,0.00036963,0.0010962,0.023245,0.0082094
290,0.00036963,0.0010768,0.023144,0.008156
291,0.00036963,0.0010519,0.023044,0.0081075
292,0.00036963,0.0010234,0.022942,0.008057
293,0.00036963,0.0010053,0.022845,0.00801
294,0.00036963,0.00098532,0.022741,0.0079569
295,0.00036963,0.00094663,0.022645,0.0079097
296,0.00036963,0.00094456,0.022544,0.0078592
297,0.00036963,0.00091079,0.022445,0.0078118
298,0.00036963,0.00090104,0.022345,0.00776
299,0.00036963,0.00087767,0.022249,0.0077182
300,0.00036963,0.00086204,0.022152,0.0076654
301,0.00036963,0.00084033,0.022049,0.0076197
302,0.00036963,0.00081057,0.021954,0.0075707
303,0.00036963,0.00081057,0.021858,0.0075239
304,0.00036963,0.00079809,0.021766,0.0074788
305,0.00036963,0.00077189,0.021667,0.0074309
306,0.00036963,0.000743,0.021573,0.0073859
307,0.00036963,0.000743,0.021477,0.0073371
308,0.00036963,0.00072669,0.021384,0.0072932
309,0.00036963,0.00070987,0.021292,0.0072481
310,0.00036963,0.00069005,0.021198,0.0072044
311,0.00036963,0.0006855,0.021104,0.0071551
312,0.00036963,0.00067145,0.021009,0.0071146
313,0.00036963,0.00065699,0.020925,0.0070694
314,0.00036963,0.00062933,0.020829,0.007026
315,0.00036963,0.00062933,0.020734,0.0069813
316,0.00036963,0.00062261,0.020646,0.0069367
317,0.00036963,0.00060781,0.020554,0.0068983
318,0.00036963,0.0005884,0.020458,0.0068548
319,0.00036963,0.0005884,0.020375,0.006809
320,0.00036963,0.00057889,0.020279,0.0067684
321,0.00036963,0.00056395,0.020189,0.0067262
322,0.00036963,0.00055469,0.020099,0.0066865
323,0.00036963,0.0005411,0.020008,0.0066399
324,0.00036963,0.0005411,0.019919,0.0066014
325,0.00036963,0.00053233,0.019824,0.0065587
326,0.00036963,0.00051788,0.01974,0.0065167
327,0.00036963,0.00051788,0.019647,0.0064767
328,0.00036963,0.00048885,0.019557,0.006435
329,0.00036963,0.00048885,0.019466,0.006396
330,0.00036963,0.00048662,0.019379,0.0063558
331,0.00036963,0.0004777,0.019291,0.0063137
332,0.00036963,0.00046329,0.019201,0.0062751
333,0.00036963,0.00046329,0.019113,0.0062401
334,0.00036963,0.00044524,0.019025,0.006195
335,0.00036963,0.00043785,0.018935,0.0061597
336,0.00036963,0.00043336,0.018849,0.0061192
337,0.00036963,0.00043336,0.018761,0.0060815
338,0.00036963,0.00041836,0.018672,0.0060407
339,0.00036963,0.00041836,0.018586,0.0060039
340,0.00036963,0.00040614,0.018498,0.0059673
341,0.00036963,0.00040614,0.018409,0.0059245
342,0.00036963,0.00039579,0.018327,0.0058932
343,0.00036963,0.0003864,0.018237,0.0058529
344,0.00036963,0.00038518,0.018151,0.0058098
345,0.00036963,0.00037405,0.018064,0.0057768
346,0.00036963,0.00037405,0.017978,0.0057379
347,0.00036963,0.00035451,0.017894,0.0057039
348,0.00036963,0.00035451,0.01781,0.0056662
349,0.00036963,0.00034926,0.017722,0.0056293
350,0.00036963,0.00034713,0.017635,0.0055927
351,0.00036963,0.00034713,0.017555,0.0055585
352,0.00036963,0.00034713,0.017467,0.0055226
353,0.00036963,0.00033177,0.017387,0.0054879
354,0.00036963,0.00033177,0.017299,0.0054519
355,0.00036963,0.00032099,0.017219,0.0054167
356,0.00036963,0.00032099,0.017137,0.0053816
357,0.00036963,0.00030551,0.017054,0.0053474
358,0.00036963,0.00030551,0.016972,0.0053156
359,0.00036963,0.00030433,0.016892,0.0052785
360,0.00036963,0.00030238,0.016808,0.0052453
361,0.00036963,0.00030238,0.016726,0.0052132
362,0.00036963,0.00029582,0.016645,0.0051766
363,0.00036963,0.00027704,0.016566,0.0051448
364,0.00036963,0.00027704,0.016481,0.0051128
365,0.00036963,0.00027704,0.016404,0.00508
366,0.00035387,0.00027704,0.016322,0.0050463
367,0.00035387,0.00027121,0.016241,0.0050139
368,0.00035387,0.00027089,0.016164,0.0049794
369,0.00035387,0.00027089,0.016081,0.0049492
370,0.00035387,0.00027061,0.016003,0.0049169
371,0.00035387,0.00025616,0.015924,0.0048805
372,0.00035387,0.00025616,0.015848,0.0048504
373,0.00035387,0.00024984,0.015763,0.0048245
374,0.00035387,0.00024984,0.015684,0.004787
375,0.00035387,0.00024984,0.015611,0.0047569
376,0.00035387,0.00024565,0.01553,0.0047251
377,0.00035387,0.00024018,0.015452,0.0046962
378,0.00035387,0.00023692,0.015371,0.0046621
379,0.00035387,0.00023692,0.015299,0.0046335
380,0.00035387,0.00023692,0.01522,0.0046021
381,0.00035387,0.00023216,0.015146,0.0045706
382,0.00035387,0.00023216,0.015075,0.0045409
383,0.00035387,0.00023216,0.014998,0.0045102
384,0.00035387,0.00023216,0.014922,0.0044795
385,0.00035387,0.00023216,0.01485,0.0044499
386,0.00035387,0.00022256,0.014775,0.0044173
387,0.00035387,0.00021731,0.014702,0.0043938
388,0.00035387,0.00021731,0.01463,0.0043583
389,0.00035387,0.00021731,0.014559,0.004331
390,0.00035387,0.00021684,0.014486,0.0043023
391,0.00035387,0.00021684,0.014415,0.0042705
392,0.00035387,0.00021268,0.014342,0.0042415
393,0.00035387,0.00021268,0.014271,0.0042151
394,0.00035387,0.00020472,0.014198,0.0041842
395,0.00035387,0.00020472,0.01413,0.0041578
396,0.00035387,0.00020472,0.014056,0.0041289
397,0.00035387,0.00020472,0.013988,0.0041012
398,0.00035387,0.00020472,0.013914,0.0040704
399,0.00035387,0.00020472,0.013847,0.0040444
400,0.00035387,0.00020472,0.013774,0.0040164
401,0.00035387,0.00020472,0.013706,0.0039921
402,0.00035387,0.00019748,0.013635,0.0039591
403,0.00035387,0.00019748,0.013567,0.0039359
404,0.00035387,0.00019748,0.013498,0.0039072
405,0.00035387,0.00019748,0.013424,0.0038792
406,0.00035387,0.00019748,0.013359,0.0038544
407,0.00035387,0.00019748,0.01329,0.0038287
408,0.00035387,0.00019748,0.013219,0.0038038
409,0.00035387,0.00019748,0.013148,0.0037747
410,0.00035387,0.00019748,0.013085,0.003753
411,0.00035387,0.00019748,0.013015,0.0037245
412,0.00035387,0.00019748,0.012944,0.0037019
413,0.00035387,0.00019748,0.012878,0.0036775
414,0.00035387,0.00019748,0.012813,0.0036528
415,0.00035387,0.00019748,0.012742,0.0036262
416,0.00035387,0.00019748,0.01268,0.003609
417,0.00035387,0.00019748,0.012608,0.0035758
418,0.00035387,0.00019529,0.01254,0.0035578
419,0.00035387,0.00019529,0.012475,0.0035334
420,0.00035387,0.00019362,0.012409,0.0035068
421,0.00035387,0.00019362,0.012341,0.0034869
422,0.00035387,0.00018669,0.012273,0.0034628
423,0.00035387,0.00018669,0.012212,0.0034401
424,0.00035387,0.00018669,0.012141,0.003416
425,0.00035387,0.00018669,0.012078,0.0033925
426,0.00035387,0.00018669,0.01201,0.0033694
427,0.00035387,0.00018669,0.011946,0.0033479
428,0.00035387,0.00018669,0.011878,0.0033272
429,0.00035387,0.00018669,0.011815,0.0033054
430,0.00035387,0.00018669,0.011743,0.003284
431,0.00035387,0.0001777,0.011683,0.0032599
432,0.00035387,0.0001777,0.011614,0.003243
433,0.00035387,0.0001777,0.011551,0.0032207
434,0.00035387,0.0001777,0.011486,0.0031979
435,0.00035387,0.0001777,0.01142,0.0031789
436,0.00035387,0.0001777,0.011354,0.003159
437,0.00035387,0.0001777,0.011289,0.0031357
438,0.00035387,0.0001777,0.011225,0.0031155
439,0.00035387,0.0001777,0.01116,0.0030955
440,0.00035387,0.0001777,0.011093,0.0030797
441,0.00035387,0.0001777,0.01103,0.0030575
442,0.00035387,0.0001777,0.010963,0.003036
443,0.00035387,0.0001777,0.0109,0.0030167
444,0.00035387,0.0001777,0.010841,0.002995
445,0.00035387,0.0001777,0.010768,0.0029785
446,0.00035387,0.0001777,0.010708,0.0029555
447,0.00035387,0.0001777,0.010641,0.0029387
448,0.00035387,0.0001777,0.01058,0.0029198
449,0.00035387,0.0001777,0.010513,0.0029005
450,0.00035387,0.0001777,0.010449,0.0028791
451,0.00035387,0.0001777,0.010386,0.0028604
452,0.00035387,0.0001777,0.010322,0.0028439
453,0.00035387,0.0001777,0.010258,0.0028244
454,0.00035387,0.0001777,0.010199,0.0028041
455,0.00035387,0.0001777,0.010129,0.0027869
456,0.00035387,0.0001777,0.01007,0.0027694
457,0.00035387,0.0001777,0.01001,0.0027493
458,0.00035387,0.0001777,0.0099466,0.002732
459,0.00035387,0.0001777,0.0098864,0.002711
460,0.00035387,0.0001777,0.0098196,0.0026963
461,0.00035387,0.0001777,0.0097639,0.0026772
462,0.00035387,0.0001777,0.0096981,0.0026613
463,0.00035387,0.0001777,0.009645,0.0026402
464,0.00035387,0.0001777,0.0095782,0.0026235
465,0.00035387,0.0001777,0.0095188,0.0026067
466,0.00035387,0.0001777,0.0094583,0.0025896
467,0.00035387,0.0001777,0.0093991,0.0025717
468,0.00035387,0.0001777,0.0093347,0.0025573
469,0.00035387,0.0001777,0.0092826,0.0025395
470,0.00035387,0.0001777,0.0092203,0.0025206
471,0.00035387,0.0001777,0.009157,0.0025062
472,0.00035387,0.0001777,0.0090968,0.0024886
473,0.00035387,0.0001777,0.0090442,0.002473
474,0.00035387,0.0001777,0.0089819,0.0024532
475,0.00035387,0.0001777,0.0089209,0.0024399
476,0.00035387,0.0001777,0.0088626,0.0024237
477,0.00035387,0.0001777,0.0088085,0.0024071
478,0.00035387,0.0001777,0.008749,0.0023899
479,0.00035387,0.0001777,0.008688,0.0023742
480,0.00035387,0.0001777,0.0086288,0.0023581
481,0.00035387,0.0001777,0.0085695,0.0023435
482,0.00035387,0.0001777,0.0085173,0.002326
483,0.00035387,0.0001777,0.0084564,0.0023127
484,0.00035387,0.0001777,0.0083978,0.0022957
485,0.00035387,0.0001777,0.008341,0.0022791
486,0.00035387,0.0001777,0.0082835,0.0022662
487,0.00035387,0.0001777,0.0082265,0.0022507
488,0.00035387,0.0001777,0.008172,0.0022355
489,0.00035387,0.0001777,0.00811,0.0022167
490,0.00035387,0.0001777,0.0080602,0.0022068
491,0.00035387,0.0001777,0.0080023,0.0021892
492,0.00035387,0.0001777,0.0079423,0.002177
493,0.00035387,0.0001777,0.0078876,0.0021613
494,0.00035387,0.0001777,0.0078361,0.0021434
495,0.00035387,0.0001777,0.0077749,0.0021334
496,0.00035387,0.0001777,0.0077245,0.0021184
497,0.00035387,0.0001777,0.0076685,0.0021019
498,0.00035387,0.0001777,0.0076113,0.0020885
499,0.00035387,0.0001777,0.0075576,0.0020745
500,0.00035387,0.0001777,0.0075087,0.0020585
501,0.00035387,0.0001777,0.007454,0.0020472
502,0.00035387,0.0001777,0.0073938,0.0020319
503,0.00035387,0.0001777,0.0073473,0.0020189
504,0.00035387,0.0001777,0.0072895,0.0020047
505,0.00035387,0.0001777,0.0072409,0.0019887
506,0.00035387,0.0001777,0.0071842,0.001979
507,0.00035387,0.0001777,0.0071316,0.001963
508,0.00035387,0.0001777,0.0070849,0.0019521
509,0.00035387,0.0001777,0.0070352,0.0019356
510,0.00035387,0.0001777,0.0069732,0.0019256
511,0.00035387,0.00017455,0.0069312,0.00191
512,0.00035387,0.00017455,0.0068792,0.0018995
513,0.00035387,0.00017455,0.0068268,0.0018854
514,0.00035387,0.00017455,0.0067793,0.001873
515,0.00035387,0.00017455,0.0067278,0.0018597
516,0.00035387,0.00017455,0.0066795,0.0018494
517,0.00035387,0.00017455,0.0066267,0.0018371
518,0.00035387,0.00017455,0.0065771,0.0018248
519,0.00035387,0.00017455,0.0065332,0.0018114
520,0.00035387,0.00017455,0.0064799,0.0018006
521,0.00035387,0.00017455,0.0064334,0.001791
522,0.00035387,0.00017455,0.006381,0.0017762
523,0.00035387,0.00017455,0.0063364,0.0017697
524,0.00035387,0.00017455,0.0062868,0.0017511
525,0.00035387,0.00017455,0.0062361,0.0017457
526,0.00035387,0.00017455,0.0061941,0.0017323
527,0.00035387,0.00017455,0.0061385,0.0017211
528,0.00035387,0.00017455,0.0060983,0.0017076
529,0.00035387,0.00017455,0.0060503,0.0016986
530,0.00035387,0.00017455,0.006001,0.0016889
531,0.00035387,0.00017455,0.0059546,0.0016759
532,0.00035387,0.00017455,0.0059115,0.001666
533,0.00035387,0.00017455,0.00586,0.0016566
534,0.00035387,0.00017455,0.0058138,0.0016433
535,0.00035387,0.00017455,0.0057747,0.0016314
536,0.00035387,0.00017455,0.0057217,0.0016223
537,0.00035387,0.00017455,0.0056817,0.0016115
538,0.00035387,0.00017455,0.0056327,0.0016023
539,0.00035387,0.00017455,0.005594,0.0015884
540,0.00035387,0.00017455,0.0055445,0.0015815
541,0.00035387,0.00017455,0.0055028,0.0015659
542,0.00035387,0.00017446,0.0054587,0.0015598
543,0.00035387,0.00017446,0.0054123,0.0015497
544,0.00035387,0.00017446,0.0053689,0.0015405
545,0.00035387,0.00017446,0.0053266,0.0015293
546,0.00035387,0.00017446,0.0052828,0.0015191
547,0.00035387,0.00017446,0.0052419,0.0015139
548,0.00035387,0.00017446,0.0051968,0.001501
549,0.00035387,0.00017446,0.0051521,0.0014908
550,0.00035387,0.00017446,0.0051103,0.0014824
551,0.00035387,0.00017446,0.0050703,0.0014726
552,0.00035387,0.00017446,0.0050294,0.0014629
553,0.00035387,0.00017446,0.0049867,0.0014544
554,0.00035387,0.00017446,0.0049404,0.0014464
555,0.00035387,0.00017446,0.0049041,0.0014358
556,0.00035387,0.00017446,0.004858,0.0014277
557,0.00035387,0.00017446,0.0048201,0.0014171
558,0.00035387,0.00017446,0.0047796,0.0014096
559,0.00035387,0.00017446,0.0047377,0.0014011
560,0.00035387,0.00017446,0.0046967,0.0013901
561,0.00035387,0.00017446,0.004658,0.0013812
562,0.00035387,0.00017446,0.0046168,0.0013746
563,0.00035387,0.00017446,0.0045776,0.0013627
564,0.00035387,0.00017446,0.0045361,0.0013582
565,0.00035387,0.00017446,0.0044967,0.001348
566,0.00035387,0.00017446,0.004459,0.0013375
567,0.00035387,0.00017446,0.0044169,0.0013322
568,0.00035387,0.00017446,0.0043798,0.00132
569,0.00035387,0.00017446,0.0043443,0.0013141
570,0.00035387,0.00017446,0.004302,0.001304
571,0.00035387,0.00017446,0.0042628,0.001298
572,0.00035387,0.00017446,0.0042273,0.0012891
573,0.00035387,0.00017446,0.0041923,0.0012791
574,0.00035387,0.00017446,0.0041503,0.0012722
575,0.00035387,0.00017446,0.0041175,0.0012629
576,0.00035387,0.00017446,0.0040742,0.0012552
577,0.00035387,0.00017446,0.0040375,0.0012492
578,0.00035387,0.00017446,0.0040059,0.001238
579,0.00035387,0.00017446,0.0039653,0.0012325
